R,Corr_x_p,Corr_x,Corr_x_m,Corr_z_p,Corr_z,Corr_z_m
374.0,-1.819550452314495e-8,-1.4967976974429752e-7,-8.717601982093895e-8,-5.2659902058554317e-20,-5.886446459728073e-18,-6.154248509738026e-16
375.0,-1.6665202436671265e-8,-8.981544995347749e-8,-8.467965330087881e-8,-1.3553932440905716e-23,-9.556358787991387e-23,-4.2702591413436267e-23
376.0,-1.442073852166319e-8,-8.226167367392736e-8,-5.0812084867017656e-8,-8.136817091504827e-20,-1.2896312774593578e-18,-1.8778643449698327e-18
377.0,-1.61149234200287e-8,-7.118269885493448e-8,-4.6538620540091774e-8,-4.603080376549114e-22,-3.319267224710423e-22,-3.0486360062068654e-23
378.0,-4.373180853009148e-9,-7.954542266715577e-8,-4.027081462213658e-8,-3.462192398859065e-21,-1.992691480574132e-18,-4.114116403950954e-19
379.0,-3.7119548834088825e-9,-2.158660704028999e-8,-4.500193195535838e-8,-6.71328755625022e-23,-1.1272887799407384e-20,-1.0588984221187296e-22
380.0,-2.421270371692034e-9,-1.832270699811037e-8,-1.2212381160371869e-8,-1.6402191902311111e-21,-8.47884525398929e-20,-6.35698346618365e-19
381.0,-2.566374049272043e-9,-1.1951715195141848e-8,-1.0365866267593426e-8,-1.0493534670230633e-22,-1.6440706722121929e-21,-3.596219426535795e-21
382.0,-1.725863812730656e-9,-1.2667966402970421e-8,-6.76154901096118e-9,-9.929975639301544e-22,-4.0168665092753477e-20,-2.7048782822849334e-20
383.0,-1.8818168519891682e-9,-8.519095180991218e-9,-7.166760109687966e-9,-9.552507108610266e-22,-2.569847238501021e-21,-5.244833081473685e-22
384.0,-8.611548336564221e-10,-9.288900292731787e-9,-4.819582683724727e-9,-1.4628981971809042e-22,-2.4318326976000164e-20,-1.2814404153484607e-20
385.0,-8.508909171782062e-10,-4.2507757213370825e-9,-5.255091303779368e-9,-3.983334569196767e-21,-2.3393936247498065e-20,-8.198199533904058e-22
386.0,-6.154877251094226e-10,-4.2001116534293514e-9,-2.404828755131953e-9,-1.3299074613998807e-23,-3.58261067102285e-21,-7.75790954201718e-21
387.0,-6.065294226426136e-10,-3.0381299348543798e-9,-2.3761661261569946e-9,-1.6017402862980365e-20,-9.755110159646876e-20,-7.463016677805947e-21
388.0,-6.940633514197814e-10,-2.9939105527618223e-9,-1.718787983212353e-9,6.427885985521012e-23,-3.256918813855182e-22,-1.142906316655224e-21
389.0,-7.219625089050431e-10,-3.425989761629954e-9,-1.6937713630560443e-9,-7.160668751091932e-19,-3.9226312449489547e-19,-3.1120262501098175e-20
390.0,-2.7282675566788537e-9,-3.563703743656355e-9,-1.938215336132542e-9,-8.866049658614967e-24,1.5741774081853008e-21,-1.0390057494727461e-22
391.0,-9.653360104764367e-10,-1.3467094461980428e-8,-2.016125479050325e-9,-3.415031229488106e-20,-1.753633491745881e-17,-1.2513779360953515e-19
392.0,-8.57819877959574e-10,-4.765027978583912e-9,-7.618857858739695e-9,-4.4330248332358285e-24,-2.1712791903861777e-22,5.021861063708218e-22
393.0,-7.717785962562792e-10,-4.234313932871337e-9,-2.695761209980385e-9,-5.3202777077374137e-20,-8.363343571074976e-19,-5.594352477875527e-18
394.0,-9.067369537291798e-10,-3.809602630091832e-9,-2.3955156826815316e-9,-1.684549436674642e-22,-1.085639596232802e-22,-6.926704936852225e-23
395.0,-9.885019055279306e-10,-4.4757751776017e-9,-2.155240019953213e-9,-1.0142469643079952e-20,-1.3029254482228632e-18,-2.6680309145128997e-19
396.0,-9.70606642183227e-10,-4.8793779426081775e-9,-2.5321196774918895e-9,-1.1082562097726633e-21,-4.125430464536738e-21,-3.463352471831619e-23
397.0,-2.3323836951465886e-9,-4.791044523367395e-9,-2.7604534213933587e-9,-2.3996817943539883e-21,-2.483870148247901e-19,-4.1565254376314317e-19
398.0,-1.365176479298602e-9,-1.1512958641914986e-8,-2.7104797788031203e-9,-2.9701266423087724e-22,-2.7140989937710144e-20,-1.3160739386611534e-21
399.0,-1.3488907144524264e-9,-6.7386941427285606e-9,-6.513327405100862e-9,-6.934986075852356e-22,-5.876774689106743e-20,-7.923915058513284e-20
400.0,-9.553658325220414e-10,-6.65830542387577e-9,-3.812340737039771e-9,-2.571154407156304e-22,-7.273785304000822e-21,-8.658381187628004e-21
401.0,-1.1616803806150192e-9,-4.7158138434138135e-9,-3.766861719712412e-9,-1.1114786666545664e-19,-1.6983654350638584e-20,-1.8747777194128085e-20
402.0,-4.336782631182949e-10,-5.7342101151604035e-9,-2.6679188642123125e-9,-2.216512412085536e-23,-6.296709666715169e-21,-2.3204461584641527e-21
403.0,-3.7629559349185515e-10,-2.1406940537134276e-9,-3.244065148788587e-9,-2.612637645279912e-19,-2.7219906670213478e-18,-5.418039658794129e-21
404.0,-6.142676620836231e-10,-1.8574455026510124e-9,-1.211073684849868e-9,-4.433024843230758e-24,-5.428197967904447e-22,-2.00874443593619e-21
405.0,-4.217395077984429e-10,-3.032107540174725e-9,-1.050828989505156e-9,-2.4828468282507782e-20,-6.398301228101349e-18,-8.68355714419032e-19
406.0,-3.8607639152379156e-10,-2.081762756723391e-9,-1.7153808808739067e-9,2.2165123777977092e-24,-1.0856395994297628e-22,-1.7316762313294444e-22
407.0,-4.6411404316294155e-10,-1.905724833132067e-9,-1.1777339636155795e-9,-1.5079638805508158e-20,-6.080448842338246e-19,-2.041153720339137e-18
408.0,-4.084016957677651e-10,-2.2909291447996795e-9,-1.0781424799903322e-9,2.438163645684977e-23,5.428197868101175e-23,-3.4633524799112896e-23
409.0,-5.714445026850098e-10,-2.015925528225198e-9,-1.2960675049802897e-9,-2.2630628282159337e-19,-3.6929781123807677e-19,-1.9397540396912762e-19
410.0,-3.2199256854263345e-10,-2.82072668371518e-9,-1.1404872889778386e-9,6.64953723275161e-24,5.971017743853817e-22,1.7316762022711973e-23
411.0,-3.137054182546585e-10,-1.5893984906297014e-9,-1.5957945288236888e-9,-9.212484758185652e-19,-5.542198973188287e-18,-1.1781150173370729e-19
412.0,-5.538232326172308e-10,-1.5484920056789935e-9,-8.991843946138258e-10,8.866049646079012e-24,1.6284593896600606e-22,1.9048438484276243e-22
413.0,-5.66719046138762e-10,-2.7337457320259235e-9,-8.760420089106603e-10,-4.528131659220091e-17,-2.2561205296177185e-17,-1.7680441758037065e-18
414.0,-3.4465095929366917e-9,-2.797401196620442e-9,-1.5465860296029209e-9,-2.6598148940207356e-23,2.1712791866632296e-22,5.195028689845738e-23
415.0,-2.333321331176483e-9,-1.7012433453814527e-8,-1.5825983957481825e-9,-3.709369911231154e-18,-1.108931074623668e-15,-7.197361537290299e-18
416.0,-1.9973634311296396e-9,-1.1517586939075438e-8,-9.624593685134065e-9,-8.866049649831601e-24,-6.513837560457351e-22,6.926704924116742e-23
417.0,-1.9266897509651316e-9,-9.859253699689272e-9,-6.51594581238187e-9,-4.352709844302173e-18,-9.084178265236683e-17,-3.5376557653005305e-16
418.0,-2.1849408477253215e-9,-9.510398938571249e-9,-5.577762355736805e-9,-3.5464198588331467e-23,-2.1712791868177685e-22,-2.078011477345638e-22
419.0,-3.375768671858515e-9,-1.078516097811741e-8,-5.380401681850814e-9,-6.97011463300648e-17,-1.0659706610998701e-16,-2.89798859767409e-17
420.0,-4.452297569348012e-9,-1.6663246782531085e-8,-6.1015840282313504e-9,2.216512411666594e-24,-8.68511674745519e-22,-6.926704924634593e-23
421.0,-4.465804253006206e-9,-2.1977137759994783e-8,-9.427045236789439e-9,-5.770994817214819e-12,-1.706968202746937e-15,-3.400605615309441e-17
422.0,-1.2079649706884842e-6,-2.2043808561488473e-8,-1.2433319541052511e-8,-1.3299074470042808e-23,5.428197966912949e-23,-2.770681969793284e-22
423.0,-9.457712661743406e-7,-5.962677057534693e-6,-1.2471037800276333e-8,-5.764950289422581e-13,-1.4133059724226121e-10,-5.44548353654415e-16
424.0,-7.840375485624046e-7,-4.668453777495821e-6,-3.3733177625787965e-6,-1.329907447437191e-23,-3.2569187801756605e-22,1.7316762310308288e-23
425.0,-9.339573384147299e-7,-3.870114462337664e-6,-2.6411254373580004e-6,-4.196448402100625e-11,-1.4118256790450404e-11,-4.508657155643156e-11
426.0,-3.2581463730148855e-6,-4.610138646079838e-6,-2.189473911306437e-6,2.2165124116022213e-24,-3.2569187801627527e-22,-1.0390057389810682e-22
427.0,-3.3945295218118765e-7,-1.608264734480925e-5,-2.6081343048950517e-6,-4.2113797517794834e-13,-1.0277024633578717e-9,-4.5039347981432975e-12
428.0,-3.3683363726548595e-7,-1.6755852853328808e-6,-9.098577607680896e-6,-7.646947228200476e-35,5.428197966922872e-23,-1.0390057386398206e-22
429.0,-1.1603117478259842e-7,-1.662655995714978e-6,-9.479436084029177e-7,-4.670735597587172e-14,-1.0313591233876019e-11,-3.278524364528347e-10
430.0,-1.150873760534873e-7,-5.727454360209399e-7,-9.406290076113227e-7,-2.2165124117651935e-23,-6.934792718095159e-35,1.731676230834962e-23
431.0,-5.211030207712399e-8,-5.680867189508629e-7,-3.240243156079368e-7,-6.503115104839496e-15,-1.143854521730111e-12,-3.2901896563262324e-12
432.0,-4.7060636118940515e-8,-2.5722343792748863e-7,-3.213886986037578e-7,-2.2165124116756875e-23,-5.428197966935297e-22,-4.057099263827974e-34
433.0,-3.231015477653641e-8,-2.3229760970590237e-7,-1.4552127909963588e-7,-4.8776107164120806e-15,-1.592600877929835e-13,-3.649066780848215e-13
434.0,-3.625543919909658e-8,-1.5948725607634497e-7,-1.3141977095306663e-7,4.4330248233310294e-24,-5.428197966932027e-22,-1.731676231057218e-22
435.0,-1.4005904253702732e-8,-1.7896170896419763e-7,-9.02281288696888e-8,-6.845458611812325e-16,-1.1945178556048228e-13,-5.080634685216067e-14
436.0,-1.3919484061494598e-8,-6.913502128789616e-8,-1.0124558247733458e-7,-4.433024823339869e-23,1.0856395933685632e-22,-1.7316762310372443e-22
437.0,-6.505563691522227e-9,-6.870843963206097e-8,-3.911236399274745e-8,-4.53900086694845e-17,-1.6764401656609576e-14,-3.810690383170595e-14
438.0,-4.653648280673558e-9,-3.2112334638033295e-8,-3.8871030198603154e-8,2.2165124108771808e-24,-1.085639593399393e-21,3.463352462068929e-23
439.0,-4.031677388431385e-9,-2.2971031867913422e-8,-1.8167193699180612e-8,-8.247341900773541e-17,-1.111592947957823e-15,-5.3480945255211875e-15
440.0,-5.125359961731806e-9,-1.9900900150838057e-8,-1.2995604029367834e-8,1.1082562058236476e-23,5.428197966853714e-23,-3.4633524623450003e-22
441.0,-2.851746414038909e-9,-2.529946397204488e-8,-1.1258711395406847e-8,-2.2702667937049684e-17,-2.0197588102228518e-15,-3.546147472662463e-16
442.0,-2.983973973518601e-9,-1.4076602657778496e-8,-1.4312888420162832e-8,-1.3299074470012204e-23,2.714098983464727e-22,1.731676230991304e-23
443.0,-2.964949497959878e-9,-1.4729295620252405e-8,-7.96368030105467e-9,-3.7676538092015695e-17,-5.559841469965814e-16,-6.443332210289152e-16
444.0,-3.1102505032620077e-9,-1.4635388258119915e-8,-8.332934034661923e-9,-1.7732099293369718e-23,-3.256918780180368e-22,8.658381155110847e-23
445.0,-6.820712387415722e-10,-1.5352613502042295e-8,-8.279806936859787e-9,-1.8759983879877286e-18,-9.226914479854123e-16,-1.7736724466698746e-16
446.0,-6.915944212684744e-10,-3.366795085565052e-9,-8.685569083048476e-9,2.2165124116566748e-23,-4.342558373544837e-22,-1.0390057386583451e-22
447.0,-8.650011218209251e-11,-3.4138027913725414e-9,-1.904726602059158e-9,-2.6481046863831824e-20,-4.594285927522591e-17,-2.9435235270869385e-16
448.0,-8.595805304714208e-11,-4.2697615154212845e-10,-1.931320685000879e-9,-4.433024826224656e-24,5.428197966930233e-22,-1.385340984841883e-22
449.0,-3.4525943564803355e-11,-4.2430047497349963e-10,-2.415569667543396e-10,-1.2521648651293004e-21,-6.485165740064237e-19,-1.465645825294681e-17
450.0,-3.160301019699933e-11,-1.7042468662461928e-10,-2.4004323275865975e-10,-8.866049651532251e-24,-1.0856395933872373e-22,1.7316762309872209e-22
451.0,-4.04004868010277e-11,-1.5599669561844488e-10,-9.641584320514013e-11,-5.479710149534975e-21,-3.066531649213764e-20,-2.0688648776015079e-19
452.0,-3.945401236608024e-11,-1.9942221968877796e-10,-8.825337011413486e-11,2.2165124112332986e-24,-2.171279186779004e-22,-3.463352462069173e-23
453.0,-2.154125788474583e-11,-1.9475029497595238e-10,-1.1282086441245463e-10,-2.1569002399125503e-21,-1.3419693360694883e-19,-9.782695654376158e-21
454.0,-2.396065221576113e-11,-1.0633053714002704e-10,-1.1017777586698824e-10,-6.628890392823353e-33,5.428197966893638e-23,-6.926704924315948e-23
455.0,-8.444950671736365e-12,-1.1827299194683598e-10,-6.015530409797345e-11,-1.932369462813579e-22,-5.282208294209258e-20,-4.281079547219692e-20
456.0,-7.805599469809301e-12,-4.168540880335097e-11,-6.691161343208157e-11,-4.433024824097722e-24,-1.2784407653233315e-32,1.7316762309872888e-23
457.0,-4.7049539916668225e-12,-3.8529485547287284e-11,-2.358308887853929e-11,-9.861974970141768e-23,-4.732350485926779e-21,-1.6851018203225306e-20
458.0,-5.163125437175511e-12,-2.3224283736894455e-11,-2.1797657938118328e-11,5.541281028982333e-23,-1.0856395934043847e-22,-7.005014982175223e-32
459.0,-2.126741954073183e-12,-2.5485879422948588e-11,-1.3138906802282585e-11,-4.433114608640058e-23,-2.415191917322046e-21,-1.5096714362634239e-21
460.0,-2.120736939462185e-12,-1.0497883435713233e-11,-1.4418381996443432e-11,3.8877627698558465e-21,1.3570494916949728e-21,-3.463352463097915e-23
461.0,-2.6770964146698503e-11,-1.0468241878449893e-11,-5.93922597615558e-12,-1.7732136490295575e-23,-1.0856615820010573e-21,-7.704695405494342e-22
462.0,-7.595600459094785e-12,-1.3214506844068768e-10,-5.922456128409585e-12,2.5489892732709507e-22,9.521059233496166e-20,4.329190575951932e-22
463.0,-7.82854193433511e-12,-3.7492902273337884e-11,-7.476218976519698e-11,-1.2855842876718822e-21,-4.342567525367058e-22,-3.4634227761127363e-22
464.0,-1.5345321058620788e-11,-3.8642732627574695e-11,-2.121192646599143e-11,-1.7732099293349855e-23,6.2424276616895866e-21,3.037360109118627e-20
465.0,-1.1916579053128174e-11,-7.574656222403416e-11,-2.1862457285734174e-11,-8.068149201091167e-22,-3.148372181637834e-20,-1.3853438285770513e-22
466.0,-1.399270180131213e-11,-5.882183196410726e-11,-4.2854266987900894e-11,-8.866049647734749e-24,-4.342558373544935e-22,1.9914276656033067e-21
467.0,-1.3111117739030001e-11,-6.906985221271037e-11,-3.327896133837785e-11,-1.3609459664507598e-21,-1.9758748386976244e-20,-1.004377749606689e-20
468.0,-1.639215375709701e-11,-6.47182350797585e-11,-3.907686763031855e-11,-1.7732099293873103e-23,-2.1712791870199865e-22,-1.3853409850174068e-22
469.0,-1.1006640075531014e-11,-8.091386878155193e-11,-3.6614897857708294e-11,-6.738235045172595e-22,-3.332931543234373e-20,-6.303335872464102e-21
470.0,-1.2030890180946809e-11,-5.433025116733831e-11,-4.5777716853022545e-11,-4.433024823773325e-24,-4.342558373627018e-22,-6.926704924330784e-23
471.0,-7.414495999978337e-12,-5.938608701765591e-11,-3.0737776146424304e-11,-3.0144735948924543e-22,-1.6501813204908093e-20,-1.0632549454490377e-20
472.0,-8.129703086653603e-12,-3.659894638085957e-11,-3.359815590284178e-11,1.9948611613254453e-23,-1.0856395934446604e-22,-1.3853409848301536e-22
473.0,-2.0785161730109086e-11,-4.012930445462686e-11,-2.070613905029226e-11,-3.9897236201053635e-23,-7.382390124252689e-21,-5.264324858045554e-21
474.0,-1.928179090889284e-11,-1.0259834514463564e-10,-2.2703466634863845e-11,2.2165123679571406e-23,4.885378146800212e-22,-3.4633524620848537e-23
475.0,-4.1864895165381696e-11,-9.517750520129833e-11,-5.804595005114602e-11,-1.773211277969709e-23,-9.770759494699392e-22,-2.355092691185832e-21
476.0,-2.5850895419383397e-11,-2.0665073572158697e-10,-5.384754213256537e-11,-4.433024942743143e-24,5.428197861348499e-22,1.5585085981963369e-22
477.0,-2.8273894322789626e-11,-1.2760348584115872e-10,-1.169144053082747e-10,-2.9257987587945393e-22,-4.3425616607179225e-22,-3.1170182703383927e-22
478.0,-4.3916248312180265e-11,-1.3956373330061918e-10,-7.219275368310973e-11,2.9701266164280407e-22,-1.0856396231284394e-22,1.7316761985041161e-22
479.0,-7.896292583674888e-11,-2.1677648989671161e-10,-7.89593714598023e-11,3.546411599017024e-23,-7.165227133607123e-21,-1.3853420171959608e-22
480.0,-3.364985338738808e-11,-3.8977158916639544e-10,-1.2264314650166053e-10,2.8814661268882244e-23,7.273785238397892e-21,-3.463352548474029e-23
481.0,-3.2470222085815534e-11,-1.6610018804438065e-10,-2.2051660675221054e-10,2.12784722270791e-22,8.685096528301616e-22,-2.2858144783420055e-21
482.0,-4.88366567824652e-11,-1.602773697765438e-10,-9.397260053455105e-11,3.346933731778118e-22,7.056657336269144e-22,2.3204461374766975e-21
483.0,-6.310324216035588e-11,-2.4106428582737387e-10,-9.067828972072167e-11,-3.1067429529461186e-23,5.2110585595157905e-21,2.770675545643256e-22
484.0,-2.0896523807604116e-11,-3.1148606409600923e-10,-1.3638417689315323e-10,-2.2165124117057943e-23,8.196578905978726e-21,2.2511790925197557e-22
485.0,-2.0558314639391427e-11,-1.0314804329037112e-10,-1.7622591283821245e-10,-2.5790312994091304e-22,-7.608356001332394e-22,1.662405527597945e-21
486.0,-9.252285727234581e-11,-1.0147859748947085e-10,-5.835689034459758e-11,-1.32990744716766e-23,-5.428197966995927e-22,2.6148311011974978e-21
487.0,-5.244158432876243e-11,-4.5670522882872287e-10,-5.7412386938503936e-11,-1.1562757373909843e-22,-6.3159998770255335e-21,-2.427178677659959e-22
488.0,-6.32322797783735e-11,-2.588586915396447e-10,-2.5838490049168433e-10,9.087700523132157e-23,-3.2569187801598624e-22,-1.7316762310923486e-22
489.0,-1.1630040667655335e-10,-3.12123011079989e-10,-1.46451528791293e-10,-4.4330424852013795e-24,-2.8316986345482968e-21,-2.0148979688145683e-21
490.0,-1.0011562142394474e-10,-5.740744007477002e-10,-1.7658627520569607e-10,3.324768448704731e-23,2.225561077577071e-21,-1.0390057386246613e-22
491.0,-1.0940014438934543e-10,-4.941841307079597e-10,-3.2478755901285663e-10,-8.866073300131655e-24,-1.0856438924252452e-22,-9.033540405365195e-22
492.0,-1.2453284751505345e-10,-5.400137809207659e-10,-2.795889475414339e-10,3.435594039578925e-22,8.14229653618179e-22,7.099872266684954e-22
493.0,-2.8743791691305427e-10,-6.147108325204613e-10,-3.055174649090366e-10,1.1082529280103921e-23,-2.1712849168331053e-22,-3.4633662205353516e-23
494.0,-2.931631743960278e-10,-1.4188320971477855e-9,-3.4777796759844246e-10,1.4411541163127154e-19,8.41370636329881e-21,2.5975142155733274e-22
495.0,-5.742345545291465e-9,-1.4470927357180797e-9,-8.027164968749604e-10,6.644928577427367e-24,2.71409096480682e-22,-6.926723231019219e-23
496.0,-4.7531494123825e-9,-2.8344987537040017e-8,-8.187051969038065e-10,3.1239745660309205e-19,3.529359819077687e-18,2.6840980040320486e-21
497.0,-8.454091041930933e-9,-2.3462182794998056e-8,-1.6036420969160196e-8,-7.612397772263051e-24,1.6273316209950104e-22,8.65835566657942e-23
498.0,-5.633087944429403e-10,-4.173052689541182e-8,-1.3273932107548495e-8,9.442342284483566e-22,7.650556026111606e-18,1.1259184994078809e-18
499.0,-5.498847433524725e-10,-2.780567737008197e-9,-2.3609405245508784e-8,-5.847796057309624e-23,-1.8642599749859097e-22,5.1914319986040076e-23
500.0,-4.1155087400441096e-10,-2.7143048209480685e-9,-1.5731301615276661e-9,3.3247684265290157e-22,2.3124121896676217e-20,2.440641646697499e-18
501.0,-3.9819715733722273e-10,-2.031470294238597e-9,-1.5356413457453048e-9,-8.283480262840528e-23,-1.4321142001200073e-21,-5.947119584031008e-23
502.0,-2.9909950249127613e-10,-1.965554558322116e-9,-1.1493218272355035e-9,1.1082561458011987e-22,8.142296481664117e-21,7.376940284833706e-21
503.0,-3.134390725121132e-10,-1.476395247130634e-9,-1.112029431547017e-9,-2.906335354379596e-21,-2.0286104249131843e-21,-4.568668852264605e-22
504.0,-8.044742526592136e-10,-1.5471772873825343e-9,-8.35283335409883e-10,-8.86604992973381e-24,2.714098837137447e-21,2.597514194713731e-21
505.0,-6.601735109580714e-10,-3.970992773883584e-9,-8.753288847123308e-10,-4.527973931807612e-21,-7.117560701540357e-20,-6.47159426246398e-22
506.0,-1.0118704795776705e-9,-3.2587049652095948e-9,-2.2466233858982647e-9,-4.946420994707245e-31,-2.171279256733248e-22,8.658380703381939e-22
507.0,-5.307011009135554e-10,-4.994728357342696e-9,-1.8436404193447585e-9,-1.0445564291891139e-21,-1.108892323098665e-19,-2.2706074845934124e-20
508.0,-5.684336302334149e-10,-2.61961178975422e-9,-2.825810615430222e-9,3.7902359737380845e-22,-1.219463233759232e-29,-6.926705163962596e-23
509.0,-9.392168223172093e-10,-2.8058646136006354e-9,-1.482067947798845e-9,-1.1300110165275617e-23,-2.5581001398276477e-20,-3.537530774254468e-20
510.0,-6.812242594929879e-10,-4.636100163806552e-9,-1.587442088154082e-9,3.723740595806316e-22,9.282217914752963e-21,-3.9435333331680495e-30
511.0,-9.474179813292302e-10,-3.362614282432205e-9,-2.622913624280671e-9,-1.6645479092865052e-19,-2.7673798411030656e-22,-8.160745105751196e-21
512.0,-4.131532483118088e-9,-4.676582184289564e-9,-1.9024280112512737e-9,-4.433025100357292e-24,9.119371954461375e-21,2.961166161372145e-21
513.0,-4.4241652228444937e-10,-2.039379828663968e-8,-2.645816676290772e-9,-1.5870548657482644e-21,-4.076447178482004e-18,-8.828437072669466e-23
514.0,-4.444819210103901e-10,-2.183827272570859e-9,-1.15379671463848e-8,2.0496089262888943e-20,-1.0856396610428377e-22,2.9092158697362673e-21
515.0,-2.42600257337321e-9,-2.1940223576078123e-9,-1.2355191014641666e-9,4.936715724761021e-25,-3.886668171976211e-20,-1.3004476668715448e-18
516.0,-1.3171113958875689e-9,-1.1975073977126949e-8,-1.2412870586933926e-9,4.1847752257777316e-21,5.0194544130617805e-19,-3.463352673879547e-23
517.0,-1.3798807180387793e-9,-6.501438446514039e-9,-6.775001382080536e-9,6.973064100653955e-24,1.2088545274715398e-23,-1.2399054268375438e-20
518.0,-1.176601120096507e-9,-6.811276236673374e-9,-3.6782448730401864e-9,2.3162553560025708e-21,1.0248437256429382e-19,1.601280932156896e-19
519.0,-1.2418290725118984e-9,-5.807860885792439e-9,-3.85353827502975e-9,9.572192285336048e-23,1.7077117624897741e-22,3.8564526629982125e-24
520.0,-1.7351102829349857e-9,-6.129834804585431e-9,-3.285847386271935e-9,1.6557346895422027e-21,5.672466594535135e-20,3.269404563372759e-20
521.0,-1.477860373300815e-9,-8.564736997673281e-9,-3.468006908199965e-9,9.05267997501938e-23,2.3442099588283558e-21,5.44787635172726e-23
522.0,-1.783823700329593e-9,-7.294916952018897e-9,-4.845573824049501e-9,3.171607454183825e-20,4.0548636803926607e-20,1.8096015720285818e-20
523.0,-3.0046663291044075e-9,-8.805192957358425e-9,-4.127162180769952e-9,-1.890108753187219e-23,2.21698309378905e-21,7.478357676853731e-22
524.0,-1.6243152536533509e-9,-1.4831435861825217e-8,-4.981613856198083e-9,1.2971029997879869e-20,7.767208090006412e-19,1.2935620804454682e-20
525.0,-1.901516774997318e-9,-8.017837877899986e-9,-8.391012749292053e-9,-1.4064923571928127e-22,-4.628824808517324e-22,7.072498539926768e-22
526.0,-1.8033415406808787e-10,-9.386141754037502e-9,-4.536160927505509e-9,9.531002982648876e-23,3.176581294356671e-19,2.4778553974019843e-19
527.0,-1.7984187757568078e-10,-8.901535634256493e-10,-5.3102906467807595e-9,-1.289814044159629e-20,-3.444481271094809e-21,-1.476664335305453e-22
528.0,-3.238752419099457e-10,-8.877236206553996e-10,-5.036120555098642e-10,8.64439831838452e-23,2.3341250325804097e-21,1.0133768806965341e-19
529.0,-3.123414055402017e-10,-1.5986916187969075e-9,-5.022372944303496e-10,-1.6471096195850632e-20,-3.158726485454039e-19,-1.09883897638606e-21
530.0,-3.48734329695051e-10,-1.5417590560355605e-9,-9.044735710200465e-10,1.551558677530054e-23,2.1169971835957764e-21,7.446207489726711e-22
531.0,-3.1533855374873815e-10,-1.721399409175139e-9,-8.722634826520313e-10,-1.6315072653066035e-20,-4.033740124044169e-19,-1.0076809230776058e-19
532.0,-3.816228462485038e-10,-1.5565533814462425e-9,-9.738965617255458e-10,1.5515586787784623e-23,3.7997385573500414e-22,6.753537227063758e-22
533.0,-4.3791041270851074e-10,-1.8837415365282628e-9,-8.806334998497667e-10,-4.811021442830362e-19,-3.9955275290839855e-19,-1.2868235280160572e-19
534.0,-1.5248718137972114e-9,-2.1615845115312978e-9,-1.0657430203800259e-9,-1.329907447301809e-23,3.799738549311656e-22,1.2121733551668848e-22
535.0,-1.5131344720454656e-9,-7.526971725535838e-9,-1.2229350796876578e-9,-2.1763748243073882e-17,-1.1782101083013798e-17,-1.2746334978071124e-19
536.0,-1.0084472565059414e-8,-7.469034632923214e-9,-4.258449169056067e-9,7.092839713364035e-23,-3.2569187804493796e-22,1.2121733535740926e-22
537.0,-3.1579532563013002e-9,-4.9778308692797826e-8,-4.225670759266251e-9,-2.2067643311059495e-18,-5.329901832588524e-16,-3.7586663994652405e-18
538.0,-3.2873531528285685e-9,-1.558808068696195e-8,-2.8162507449314037e-8,1.551558676878505e-23,1.7370233492614108e-21,-1.0390057386996897e-22
539.0,-9.324840288339674e-10,-1.6226815925973712e-8,-8.819091144523238e-9,-1.1604581849152569e-19,-5.4043254132219415e-17,-1.7003183455044256e-16
540.0,-9.231500344964951e-10,-4.602866192450114e-9,-9.180461117080227e-9,2.659814747628559e-23,3.799738550399839e-22,5.541363938766272e-22
541.0,-1.0028482599548643e-9,-4.556792344911733e-9,-2.6041114840060704e-9,-9.175606127991843e-21,-2.8419415423375932e-18,-1.7240605370046312e-17
542.0,-5.843808472319647e-10,-4.9501934715975445e-9,-2.578044805012916e-9,-3.396769757936797e-31,6.51383713790816e-22,1.2121733540454202e-22
543.0,-5.858374404156979e-10,-2.8845822148851414e-9,-2.8006156973329394e-9,-3.127866339590016e-20,-2.247087404580531e-19,-9.066217677725744e-19
544.0,-6.713613726971673e-10,-2.89177215413816e-9,-1.6319778767450055e-9,2.2165123937738545e-23,-7.208167612692971e-30,2.078011345221781e-22
545.0,-5.744858852306066e-10,-3.313929750806036e-9,-1.6360456655436822e-9,-1.1727892916053921e-20,-7.660091791587191e-19,-7.168545572515422e-20
546.0,-5.182199103292055e-10,-2.8357393557441764e-9,-1.8748850586184287e-9,3.1031173580014407e-23,5.428197916580291e-22,-2.311417207368394e-30
547.0,-5.588581938241132e-10,-2.5580029595694145e-9,-1.6043446538836317e-9,-2.6215511204382166e-20,-2.8721439137592565e-19,-2.443683702500789e-19
548.0,-5.703472241433912e-10,-2.7585989756232447e-9,-1.4472128281080038e-9,2.8814661185957965e-23,7.599477108174627e-22,1.731676215015527e-22
549.0,-5.676019738918726e-10,-2.8153103697119576e-9,-1.5607018223834914e-9,-1.082779369461346e-19,-6.420127550305563e-19,-9.162568070913095e-20
550.0,-8.229959803998183e-10,-2.801759446391359e-9,-1.5927867962728785e-9,2.4381636203539834e-23,7.056657323879245e-22,2.424346708508954e-22
551.0,-5.236145786622549e-10,-4.062418505377799e-9,-1.5851202634311993e-9,-4.6996503957846306e-20,-2.651706535259639e-18,-2.0481167312973926e-19
552.0,-5.607491849324397e-10,-2.5846317657709934e-9,-2.298349310361442e-9,4.43302385032137e-24,5.971017689707822e-22,2.251179090083265e-22
